qualify,資格を与える
quality,質
quarter,四半期
quit,やめる
quit,やめる
quite,かなり
racial,人種の
racial,人種の
radical,急進的な
radical,急進的な
raise,上げる
range,範囲
rapid,急速な
rapid,急速な
rapidly,素早く
rapidly,素早く
rare,まれな
rare,まれな
rarely,めったに～ない
rarely,めったに～ない
rather,むしろ
rating,評価
rational,理性的な
rational,理性的な
raw,生の
raw,生の
ray,光線
ray,光線
reach,到着する
react,反応する
react,反応する
reaction,反応
realize,だとわかる
rear,後部の
rear,後部の
reasonable,理性のある
reasonable,理性のある
rebel,反逆者
rebel,反逆者
recall,呼び戻す
receive,受け取る
recent,最近の
recently,最近
recession,不況
recognition,認識
recognition,認識
recommend,薦める
recommend,薦める
recommendation,推薦
recommendation,推薦
recover,回復する
recover,回復する
recovery,回復
reduce,減らす
reduction,削減
refer,言及する
reference,参照
reference,参照
reflection,反映
reflection,反映
refugee,難民
regarding,に関して
regarding,に関して
regardless,にも関わらず
regardless,にも関わらず
regime,政権
region,地域
regional,地方の
regret,後悔する
regulation,規制
reject,拒絶する
reject,拒絶する
relation,関係性
relative,相対的な
relative,相対的な
release,解き放つ
release,解き放つ
relevant,関連のある
reliable,頼りになる
reliable,頼りになる
relief,安堵
relief,安堵
relieve,和らげる
relieve,和らげる
religion,宗教
rely,頼る
remain,残る
remaining,残り
remark,ことば
remark,ことば
remarkable,目立った
remarkable,目立った
remember,覚えている
remind,思い出させる
remind,思い出させる
remote,遠い
remote,遠い
remove,取り除く
remove,取り除く
rent,家賃
repair,修理する
repair,修理する
replace,取って代わる
replace,取って代わる
reply,返答する
represent,表す
representation,表現
representative,代表者
republic,共和国
republic,共和国
reputation,評判
research,研究
reserve,取っておく
reserve,取っておく
resident,居住者
resident,居住者
resist,抵抗する
resist,抵抗する
resistance,抵抗
resolution,解決
resolve,解決する
resolve,解決する
resource,資源
respect,尊敬
respond,反応する
respond,反応する
responsibility,責任
responsible,責任がある
responsible,責任がある
restore,修復する
restore,修復する
restrict,制限する
restrict,制限する
restriction,制限
restriction,制限
result,結果
retain,保持する
retain,保持する
retire,退職する
retire,退職する
retirement,退職
retirement,退職
revenue,収益
reverse,反対の
reverse,反対の
revolution,革命
reward,褒美
rid,取り除く
right,正しい
rise,上がる
ritual,儀式
ritual,儀式
role,役割
roll,転がる
roll,転がる
rough,ごつごつした
rough,ごつごつした
rub,こする
rub,こする
rude,失礼な
rude,失礼な
ruin,台無しにする
ruin,台無しにする
rural,田舎の
rural,田舎の
rush,突進する
rush,突進する
sacrifice,犠牲
sacrifice,犠牲
salary,給与
salary,給与
satellite,衛星
satellite,衛星
satisfaction,満足
satisfaction,満足
satisfactory,満足のいく
satisfactory,満足のいく
scatter,まき散らす
scatter,まき散らす
scheme,計画
scholar,学者
scholar,学者
science,科学
scientific,科学の
sculpture,彫刻
sculpture,彫刻
seat,着席させる
secretary,秘書
seed,種子
seed,種子
seek,求める
seem,に見える
seize,つかむ
seize,つかむ
seldom,めったに…しない
seldom,めったに…しない
select,選び出す
select,選び出す
senate,上院
sensible,分別のある
sensible,分別のある
sensitive,敏感な
sensitive,敏感な
sequence,連続
servant,使用人
servant,使用人
settle,決着させる
settle,決着させる
settlement,移住
several,幾つかの
severe,厳しい
severe,厳しい
shame,恥
shame,恥
share,分かち合う
sharp,鋭い
shed,流す
shed,流す
shit,大便
shooting,撮影
shore,岸
shore,岸
shortage,不足
shortly,まもなく
shortly,まもなく
shrug,肩をすくめる
shrug,肩をすくめる
sigh,ため息をつく
sigh,ため息をつく
sight,見ること
sight,見ること
sign,兆候
significance,重要性
significance,重要性
significant,重要な
significant,重要な
significantly,かなり
silly,馬鹿な
silly,馬鹿な
similarity,類似性
similarity,類似性
similarly,同様に
similarly,同様に
sink,沈む
site,場所
site,場所
slide,滑る
slight,かすかな
slight,かすかな
slightly,わずかに
slightly,わずかに
slip,滑る
smart,頭の良い
smart,頭の良い
smell,臭う
snap,パチンと鳴らす
snap,パチンと鳴らす
so-called,いわゆる
so-called,いわゆる
social,社会の
socially,社会的に
socially,社会的に
society,社会
solid,固い
solution,解決策
solution,解決策
solve,解く
somehow,どうにか
somehow,どうにか
somewhat,いくぶん
somewhat,いくぶん
sophisticated,洗練された
sophisticated,洗練された
sort,種類
source,源
species,種
specific,具体的な
specific,具体的な
spend,費やす
spill,こぼす
spill,こぼす
spin,回す
spiritual,精神の
spiritual,精神の
split,割る
spoil,台無しにする
spoil,台無しにする
spread,広がる
squeeze,絞る
stable,安定した
stable,安定した
stake,くい
stare,じっと見つめる
stare,じっと見つめる
state,状態
statistics,統計
statistics,統計
status,状態
steadily,着実に
steadily,着実に
steady,着実な
steady,着実な
steam,蒸気
steam,蒸気
steel,鋼鉄
stimulate,刺激する
stimulate,刺激する
storage,保存
storage,保存
strain,張る
strange,奇妙な
stranger,他人
strategy,戦略
stream,流れ
stretch,広がる
stretch,広がる
strict,厳しい
strict,厳しい
strike,叩く
string,紐
stroke,打撃
strongly,強く
strongly,強く
structure,構造
stupid,馬鹿な
stupid,馬鹿な
subject,教科
submit,提出する
submit,提出する
substance,物質
substitute,代わりに使う
substitute,代わりに使う
subtle,微妙な
subtle,微妙な
suburb,郊外
suburb,郊外
success,成功
sudden,突然の
sudden,突然の
suffer,苦しむ
suffering,苦しみ
suffering,苦しみ
sufficient,十分な
sufficient,十分な
suggest,提案する
suggestion,提案
suicide,自殺
suit,適合する
suit,適合する
suitable,適した
suitable,適した
sum,合計
summit,頂上
summit,頂上
superior,より優れた
superior,より優れた
supply,供給
supporter,支援者
supporter,支援者
suppose,だと思う
suppress,抑える
suppress,抑える
supreme,最高の
sure,確信して
surely,確かに
surely,確かに
surface,表面
surgery,手術
surprisingly,驚いたことに
surprisingly,驚いたことに
surround,取り囲む
surround,取り囲む
survey,調査
survival,生存
suspect,疑う
suspect,ではないかと思う
suspect,ではないかと思う
sustain,保持する
sustain,保持する
swallow,飲み込む
swallow,飲み込む
swear,誓う
swear,誓う
sweep,掃く
sweep,掃く
symptom,症状
tail,尾
tale,お話
tale,お話
talent,才能
tap,軽くたたく
tap,軽くたたく
task,仕事
taste,味
tax,税金
tear,引き裂く
tear,引き裂く
technical,技術上の
technical,技術上の
teenager,十代
telescope,望遠鏡
telescope,望遠鏡
temperature,温度
temporary,一時的な
temporary,一時的な
tension,緊張
tension,緊張
term,期間
terms,期間
terrible,ひどい
terrible,ひどい
terror,恐怖
testing,試している
testing,試している
theory,理論
therapy,治療
therapy,治療
therefore,それゆえ
thick,厚い
thought,考えること
thought,考えること
threat,脅威
threaten,脅かす
threaten,脅かす
throat,のど
throughout,至るところに
tide,潮
tide,潮
till,まで
tiny,ごく小さい
tiny,ごく小さい
tip,先
tip,先
tissue,組織
toe,つま先
toe,つま先
tongue,言葉
totally,完全に
totally,完全に
tough,頑強な
tough,頑強な
toward,向かって
towards,の方へ
trading,取引
trading,取引
tradition,伝統
traditional,伝統的な
traditionally,伝統的に
traditionally,伝統的に
traffic,交通
traffic jam,交通渋滞
traffic jam,交通渋滞
tragedy,悲劇
tragedy,悲劇
trait,特性
trait,特性
transfer,移す
transform,変える
transform,変える
transition,遷移
transition,遷移
translate,翻訳する
translate,翻訳する
transport,輸送する
transport,輸送する
treasure,宝
treasure,宝
treat,扱う
treatment,扱い
treaty,条約
tremendous,非常に大きな
tremendous,非常に大きな
tribe,部族
trigger,引き金
trigger,引き金
troop,群れ
tropical,熱帯の
tropical,熱帯の
truly,真に
trust,信頼
truth,真実
twin,ふたご
twin,ふたご
twist,捻る
typical,典型的な
typical,典型的な
typically,典型的に
typically,典型的に
ultimate,究極の
ultimate,究極の
unable,できない
uncomfortable,心地の悪い
uncomfortable,心地の悪い
undergo,経験する
undergo,経験する
unemployment,失業
unemployment,失業
unfortunately,残念なことに
unfortunately,残念なことに
union,統合
unique,他に類のない
unique,他に類のない
unit,単位
universal,普遍的な
universal,普遍的な
universe,宇宙
university,大学
unknown,未知の
unknown,未知の
unless,でない限り
unlike,とは違って
unlike,とは違って
unlikely,起こりそうにない
unlikely,起こりそうにない
unpleasant,不愉快な
unpleasant,不愉快な
unusual,めずらしい
unusual,めずらしい
update,更新する
update,更新する
upset,気持ちが動揺した
upset,気持ちが動揺した
urban,都会の
urban,都会の
urge,強く促す
urge,強く促す
useful,役に立つ
useless,役に立たない
useless,役に立たない
valuable,貴重な
valuable,貴重な
variation,変化
various,様々な
vary,多様化する
vehicle,乗り物
vehicle,乗り物
venture,冒険的事業
venture,冒険的事業
verbal,言葉の
verbal,言葉の
vessel,容器
via,～経由で
via,～経由で
vice,副
vice,副
victim,犠牲者
victim,犠牲者
viewer,観察者
viewer,観察者
violence,暴力
virtually,実質的に
virtually,実質的に
virtue,徳
virtue,徳
virus,ウイルス
virus,ウイルス
visible,目に見える
visible,目に見える
vision,未来像
vision,未来像
vital,極めて重要な
vital,極めて重要な
vote,投票する
vote,投票する
voter,投票者
voyage,航海
voyage,航海
vulnerable,傷つきやすい
vulnerable,傷つきやすい
wage,賃金
wage,賃金
wan,青ざめた
wan,青ざめた
war,戦争
warn,警告する
warn,警告する
waste,浪費する
wealthy,裕福な
wealthy,裕福な
wear,身につけている
weather,気候
weigh,重さがある
weigh,重さがある
weight,重さ
welcome,歓迎される
welcome,歓迎される
well-known,よく知られた
well-known,よく知られた
whatever,なんでも
whenever,する時はいつでも
whenever,する時はいつでも
whereas,である一方で
whereas,である一方で
wherever,どこでも
wherever,どこでも
whether,どちらか
while,一方で
whisper,ささやく
whisper,ささやく
whole,全ての
whom,誰を
widely,広範囲に
widely,広範囲に
wildlife,野生動物
wildlife,野生動物
willing,いとわない
willing,いとわない
win,勝つ
wipe,拭く
wisdom,知恵
wise,賢い
withdraw,撤回する
withdraw,撤回する
within,以内で
witness,目撃者
witness,目撃者
wonder,かなと思う
worried,心配した
worried,心配した
worry,心配させる
worth,価値ある
wrong,間違い
yell,大声を上げる
yell,大声を上げる
yield,産出する
yield,産出する

